id_str,full_text
1207800157829566465,@thetransglobe @ryotacchii @glaad @jk_rowling Yes...for calling people transphobic misogynists for stating actual biological fact.
1207806997212663808,@gabrielquotes @Lansdown82 @Ryan83468663 @jennirsl @jk_rowling @jameskirkup @FraserNelson @MForstater She wasn't actually saying it in the workplace though - she tweeted her gendercritical beliefs and somebody brought them to the attention of the coworker who wasn't even on Twitter at the time
1207801316656836609,@DostThouTweet @justinmiyamoto @deifgd @adorescience @FinnSiegmund @utubeslasher @notafootstool @jk_rowling Y’all know their are more intersex people than red heads right?
1207802217312509953,"@jk_rowling #Gender is a relatively new term,ensures both sexes act &amp; behave as opposites. All categories need to be deconstructed. dress, act behave what you want /who you are, than try fit into a society based on 'societal expectations' of what a man or woman is under the term gender."
1207800754964033538,@jk_rowling 💟✊ thanks for speaking up!
1207808601584070656,@jk_rowling @HamillHimself Please don't weigh in on this one for the love of god.
1207807779769135105,"@SirBecas @andylassner @jk_rowling I don’t know what country you’re in but UK stats show 10 murders of trans people over a decade. 

Yet 2 women PER WEEK are murdered by male partners in the UK. 

This demonstrates that trans people are absolutely NOT the most vulnerable group. 

https://t.co/E7ecIkv57B"
1207811583356878849,@jk_rowling Lmao it’s her views separate the art from the artist if you are so bothered. This will die down in about 3 days after it’s not trending. Crazy mob mentality by all those upset over someone’s own views.
1207804760465657856,"@jk_rowling Ew, JK, just ew."
1207806918464540673,@_celia_bedelia_ @CatRational @DebbieHayton @MavenOfMayhem @jk_rowling Prove it.
1207809800580546561,@MarxGBaker But how did @jk_rowling discriminate against Trans people? What did ha e do?
1207804559025983489,@jk_rowling Well said! The blowback is just another example of men bullying women. The irony is astounding: men demanding the right to be treated as women all while shouting down actual women for having an opinion and trampling the rights women have fought for...
1207804400883970053,@jk_rowling Nothing wrong here-
1207811982201634817,"@MegaTechCorp82 @lacklusterbustr @KateofLate8 @MaraWilson @jk_rowling I am not going to “agree to disagree” with bigotry.

I will not be bound to that; and refuse to share.

Because that’s how pogroms are ignored."
1207809819324772357,"@SelinaPreston @aliamjadrizvi @LabelFreeBrands @jk_rowling And I never said anything about ""bio men"" or ""bio women"". I haven't seen enough studies about the structural differences on average between trans and cis men and women, so I don't feel qualified to speak on trans people in sports. I prefer not to talk on things I don't know."
1207809927433084928,"@PattyArquette @jk_rowling Great you arent afraid. Do you have any care for or empathy with the victims of these perpetrators?Thread:
https://t.co/iNAatoPNzr"
1207807102137319427,@MavenOfMayhem @jk_rowling Seriously? You don’t understand different between sex and gender?
1207809542270025728,"@FUD_Buddy @vxncetxn @NextLevelPetras @DrDebraSoh @eugenegu @jk_rowling You seem confused. I wasn't trying to say that sex chromosomes aren't binary, I was saying that your understanding of binary as referred to in Biology is wrong, as shown in this line of yours which is fundamentally wrong: ""It is binary because sex is defined by 2 chromosomes""."
1207808852718170113,@444deagles @kamranpasha @widowsrogers @beetleban @epidomgoly @jk_rowling Oh no people being themselves and not hurting anybody. I'm so scared.
1207807895800287232,@CPU_CWCSonichu @jk_rowling You are paying more atention to JK Rowling's tweets than your mother's healt.
1207798332812382208,@lisamdanish @jk_rowling The best women are the originals
1207811339009159168,@richmarr @jk_rowling @duncanm White middle class men have a high suicide rate as well. We should definitely change the world and do everything they say. That will fix them!
1207802234274107392,@jk_rowling Science disagrees. Shall I break it down for you?
1207804306272993280,"@squirlylife @Slutdropalien2 @_celia_bedelia_ @AlanMolin34 @DJMu3L @CatRational @DebbieHayton @MavenOfMayhem @jk_rowling Nah, I was just saying that this debacle reminds me of when I got into a stupid argument over something I really shouldn't have given a shit about.

It's pointless to argue about this kind of thing on Twitter, no one is going to change their minds just because you told em to."
1207810545589669889,@kindrapring @melodywinters85 @ScottyDdoogie @chaiselucas866 @HJoyceGender @jk_rowling Go away now. Intersex is a medical condition diagnosed by doctors &amp; all all either male or female. Not evidence of a new sex category.
1207804132939247623,@jk_rowling Fantastic to see some common sense
1207800643718713345,@DavidBr21232004 @FranDav @SydneyEFalk @glaad @TakedownMRAs @jk_rowling There are more than 2 karyotypes and sexuai dimorphism is a spectrum.
1207803662896107520,@jk_rowling Well said
1207803285576519681,"@LouisatheLast @HarryWi94267336 @NicoleOnyxheart @LisaMacRichards @Androktona @WokeDon @jk_rowling Its almost like they don't actually care about all women, just the ones which help them feel like they're superior to some Other.

Its almost like fighting for human rights and justice was never, ever, the point."
1207804877457498112,"@camcamdamn @BreulEme @jonnyblackout @OhNoSheTwitnt @_celia_bedelia_ @jk_rowling Some humans have down syndrome...we still say humans have 46 chromosomes.

Their sex is not ""chosen"", it is observed. You can make the argument for gender...not sex."
1207801911954542594,"@Stump4TrumpSF @Salem4Congress @jk_rowling Because they're bodies aren't biologically capable of producing them. But if your definition of ""man"" is whether or not they make marginally more T you're just.. wrong."
1207800920127332353,"@kautsky12 @ohjeezriley @NewEricHoffer @_sazafraZ_ @maddyks_ @DJ5540 @seemyrawr @papa_shownu @CaiJauncey @jk_rowling time is valuable for everyone, &amp; if you demand the time/knowledge of a trans person, they are allowed to deny you, unless you're giving them money. you wouldn't treat anyone else that way would you? are deaf ppl required to teach sign language to anyone who argues w/them online?"
1207812379909787648,@MeretriciousPro @jhacktron @notafootstool @jk_rowling AGAIN deny this is a legitimate concern or else stop arguing haha :)
1207811720372092928,"@jamison_kristen @Melchett @halleluyang @jk_rowling Not speaking for JY, but I think they were referring to Rowling's anti-trans tweets of this morning (or yesterday, depending on your time zone). Not because of any content in the HP books."
1207800258849333249,"@goblinpunk9 @Golden_Snitch01 @lisamdanish @jk_rowling Not to be that guy but that’s not a counterargument, it’s an ad hominem. Would you care to elaborate why you disagree with his position? My understanding of biological sex is that one can either be male, female or intersex. Gender is different from sex, it’s how one identifies"
1207810821151232000,@JossMalone @JoLiptrott @jk_rowling I totally agree! Misogyny is a huge obstacle. And in my opinion nothing is more misogynistic than not allowing any woman to identify as they wish and live in peace and safety and respecting them.
1207803262897922055,@FunnyPolitical2 @maruzeh @MsBlaireWhite @jk_rowling @trustednerd That’s true. But not because of trans people
1207800842394492930,@TheCatDad2 @_celia_bedelia_ @CatRational @DebbieHayton @MavenOfMayhem @jk_rowling I posted of my own free under my real name and picture. I knew there was a chance trolls using pseudonyms and avatars would twist the words and invest false narratives. You are just the latest troll to weigh in. My tweet was plain and simple (no gymnastics) and I stand by it.
1207812491411148801,There's nothing radical about @jk_rowling besides her wealth. Is there not a better term than TERF for her?
1207808953385549824,"@SelinaPreston @aliamjadrizvi @LabelFreeBrands @jk_rowling I never said "" it will be totally fair, safe &amp; reasonable for them to compete with biological women in all sports"", and society likes gendering things because it makes more money to have to buy 2x as many things. https://t.co/C41IIh8VLs Heres the study I had mentioned."
1207811598334791680,@andylassner @jk_rowling Truth and virtue has literally nothing to do with how vulnerable or marginalized your group is.
1207808578008076294,@jk_rowling Mibbe have a wee look at the people agreeing with you and reflect upon why that might be.
1207804679029239808,"@7DKYT @Donna_Beeeee @therulesoftrans @TheresaDewa @jk_rowling so are you saying that people with 11 fingers aren't human? i fail to see your point. just because something is a minority doesn't mean it doesn't happen, or that that minority doesn't deserve rights or respect..."
1207800206991020032,@AllianceLGB @jk_rowling @S_A_Somerville @NicolaSturgeon Can you  be more specific please ? Which consultation?
1207801591279079430,@andylassner @jk_rowling That's a guess but u aren't sure? So take away a job for it?🤔
1207810558281601024,"@LunosNocturne @sipsey_michael @DerryBanShee @robbystarbuck @Charm_izard @jk_rowling I dont understand, what about your semcenarios is offensive or wrong to those born with mutations preventing them from being in line with their biological sex?"
1207806932506906624,"@storylinefever @GeorgeWade93 @jackappleby @aniobrien @shahmiruk @jk_rowling I can’t seem to find the tweet in which George said, of someone pointed out that circular definitions were functionally useless, “don’t try to become (list of professions including lawyer)”. I think the person to whom he was replying has been blocked/they’ve deleted their tweet."
1207807534951743489,@rebecca_koperu @kateolivieri @matumazza @jk_rowling What rights do people that think they are a different sex not have
1207809031990960128,@jk_rowling Okay Harry Potter is fiction.  If you draw your self worth from hypothesizing your life in that world you need to grow up.
1207809133904154624,@jk_rowling Awful takes and where to find them
1207800485740199937,@K_IngalaSmith @ZebedeeFunkyMop @jk_rowling I have to confess that I really feel I don't understand the whole issue very well. I need to hear more about it before taking a stance.
1207806649823584257,@JediofGallifrey @jk_rowling 🤣🤣
1207800675796537346,"@e2pilot @BigSmellE @MomIncorrect @BradleyyBear @Cryn_Johannsen @ProudPuff @iainhreid @mariagaani51 @transscribe @robbystarbuck @jk_rowling No honey, it’s you who ignore science. Read the DSM 5, or any medical journal regarding transgender studies. And they want to be protected from discrimination, yes."
1207803810497871882,"@GeorgeWade93 @aniobrien @shahmiruk @jk_rowling No, they are not. They're nen dressed in drag perverting nature and demanding acceptance for their mental illness.
'TRANS' WOMEN ARE FUCKING MEN."
1207803008937005056,"@jk_rowling How on earth could you read the document written by the judge and still stand with Maya, a bigot who purposely tries to demean and harass Trans people around her.  

You hurt so many trans people today with your tweet.  Do you understand the pain you've caused with your words?"
1207810166739083265,"@LigonNicholas @stephcould @NonbinaryPrncss @Cha0ticCannibal @BroVic @ThatGuyYus @TheRightMelissa @jk_rowling No, I acknowledged that people have genetic and developmental anomalies. These anomalies create by their nature difficulty in categorization. We still have male and female and a few that don't fit very neatly in that category."
1207806118849925122,@jk_rowling Just cause you are rich you think u can spew nonsense
1207803240722636801,"@shahmiruk @jk_rowling What in that tweet makes anyone unsafe, please? Isn't it the epitome of acceptance?"
1207806434898874368,@ToUnbecome @fictionandfable @MavenOfMayhem @jk_rowling This all stemmed from Gregors harassment of Maya.
1207804126576422912,"@liamfrancese @chaseawall @SA07_2 @jk_rowling But what does that even mean? It doesn't seem to matter that I want trans people to live good lives. I would hope that people of all sorts can get along and be kind to each other. I don't even agree with most radical feminists, because I think they hate men."
1207799162391146499,@Metro_Ents @jk_rowling
1207802723057451014,@jk_rowling https://t.co/dMibD6A7KJ
1207801732090269696,@jk_rowling Wow I never thought I would see the day where I would unfollow someone who used to be my idol. At least the initials are right.. jk.. you’re a joke
1207811325537243136,"@_celia_bedelia_ @jk_rowling If TERF means recognizing biological facts, then TERF is a good thing."
1207805323794362368,Men getting mad they can't get @jk_rowling fired https://t.co/q1gqT7spDb
1207803506435993603,"@cat_the_cat_cat @BodenHagan @tharley1983 @EternOwllie @blu3hydr4ngea @wut_r_u_doin @Surrey_Atheist @MsBlaireWhite @jk_rowling From women's spaces, to start..."
1207803509057261568,"So disappointing to see @jk_rowling's recent comments. 

Trans and non-binary people are NOT a threat to women, and to imply otherwise puts trans people at risk. #TransRightsAreHumanRights

@drawingsofdogs's illustration sums it up well💙 https://t.co/hckWIy97dj"
1207807778481410056,"@MisterStormwing @DebbieHayton @6suckssex @notafootstool @jk_rowling Women are responsible for male violence.

How woke."
1207799722104233984,@jk_rowling Terf
1207807163457867776,"@dabrandolfski @BroVic @ThatGuyYus @TheRightMelissa @jk_rowling Xy &amp; Xx. 

Binary"
1207800736207298560,@CharterCda @jcolebrand @Rachies_Wife @GPerplexo @Zoithica @sugaredpeas @_celia_bedelia_ @OhNoSheTwitnt @jk_rowling Gender isn’t biological
1207807723435384836,@snowpawshaw @abigbagofkeys @mexcellentt @MaraWilson @jk_rowling there are no good cops.
1207806848574857218,@jk_rowling Well done for standing up for truth
1207798931163361280,@jk_rowling So disappointing &amp; heartbreaking. I’m speechless. I always thought you out of all people would be loving and supportive and inclusive of everyone. Wow.
1207799398345969664,@jk_rowling Terf
1207801637630119936,"@abserickson @seamj11 @cmclymer @jk_rowling K
A
R
E
N

Another one."
1207808700297166848,"@JenelopeJohnson @HannahReloaded @legndofphoenix @jk_rowling I don't think we do, but I hope you're actually learning."
1207810000430731264,"@jpdailing @iheartmindy @jk_rowling Bitch, we never wanted her. Still dont"
1207798746068799489,"@jk_rowling I know that I have a personal for these things, but I want to use this opportunity to make it clear that I support ALL of the LGBT community. This is a trans and nb-inclusive space and always will be, and if any of my followers have issue with that, please leave. I don't want ya."
1207811480697163776,CC: @jk_rowling (I think you need to read this). I shook your hand when I was 9 Ms Rowling...I am devastated to hear you support a woman who doesn’t acknowledge Trans and Non-Binary existences. Your books brought me great joy as a child; never again💔 #forshame #istandwithTrans https://t.co/pME0nNI8YZ
1207808606722240512,"@FunnyPolitical2 @maruzeh @MsBlaireWhite @jk_rowling No, the end bit."
1207805173227282442,@trinityb38 @ZombieTron @polearmguy @Fisher_Download @pokemorphh @jk_rowling Are you doing this? https://t.co/6yev6mZMCI
1207805080780648448,"@VladaKnowlton @glaad @jk_rowling Nah, shame on you and the useless money trap known as GLAAD."
1207810146220597259,"@sellybeth @MaraWilson @jk_rowling Don't feel obliged it was just if you were curious, and thanks!"
1207798584181231616,"@originallucky13 @nutraldrilhotel @eugenegu @jk_rowling That wasn’t directed at you, but enjoy the show."
1207798077555273728,@baljfcabw @maruzeh @MsBlaireWhite @jk_rowling First I want to make some things clear. AFAB and AMAB are intersex terms. If you are not intersex with a genital abnormality you sex was not assigned at birth it was observed at birth.
1207801192681746437,@FiveOFastback @GetDisneyPrime @jk_rowling Not natural to treat cancer either but people do that
1207804473189511168,@jk_rowling Trans are the new Nazis.
1207805375136882690,@PotterlessPod @jk_rowling Now that I read it... has J.K said something about abortion at any point? Or womans right for decisions..? Maybe I'm too bitter now but... oh well. I should take it as that inspirational quote that it is.
1207806594722844677,"@momxfourboys @Iamrichbeeyatch @MavenOfMayhem @ToUnbecome @jk_rowling Or brutually murdered, by the minutes... Because assholes have to destroy what they do not understand. 
#transrights"
1207807358044270593,@shahmiruk @bindelj @jk_rowling @joannaccherry False according to mainstream sources. Where are you getting this claim from? https://t.co/MOalVuuCt9
1207803256535207936,@McnabStewart @jk_rowling https://t.co/3hZ4d06nF0
1207807437232902144,@jk_rowling https://t.co/eI6Ed0atLj
1207811324249595904,@jpdailing @iheartmindy @jk_rowling @DNC I get to clutch my pearls over whatever I want.
1207802829735415808,"@Healthn73167294 @barbara_crafts @BaumertSg @jillpromoli @MavenOfMayhem @jk_rowling @VanessaFordDC Y'all funny. Most don't have supporting families, lots get disowned, so ya! Save em!"
1207799177205501952,"@trinityb38 @DR_ILL @ZombieTron @Fisher_Download @pokemorphh @jk_rowling ""I don't understand therefore you're crazy.""

Nice ableism chief"
1207801747646926848,@TheRealDrBright @jk_rowling Or go give 049 a handshake.
1207803195227017218,"@polearmguy @trinityb38 @DR_ILL @Fisher_Download @pokemorphh @jk_rowling How does the sex that produce spermatozoa overlap with the sex that produce ova?

How can one become the other?"
1207801947228712961,@polearmguy @trinityb38 @DR_ILL @Fisher_Download @pokemorphh @jk_rowling What do you think male and female mean?
1207799891902238722,@melodywinters85 @ScottyDdoogie @chaiselucas866 @HJoyceGender @jk_rowling So there are more than two sexes but no one has bothered to name them? A breakthrough in science so seismic but they can't be bothered to name them or even claim the credit for the discovery. Really? 🤔
1207811195106996224,"@sethery181 @katoXstar @DebbieHayton @MavenOfMayhem @jk_rowling I think with any issue, both sides should be listened to before a conclusion is reached. No one should lead. We don’t do enough of that in today’s world. Yes it must be tiresome but it’s inevitable as part of a minority trying to achieve real equality."
1207804588973277186,@suejonessays @jk_rowling Those are the some but did this particular incident involve that some? I understand the magnitude of this situation but why does it seem like the LGBTQ community wants to attack everything instead of problem solving.
1207802729747402752,"@nct_yeet @MissChievous918 @enkypanky @fakecalico @JacobMacKenzie1 @socialtechno @jack_le_e @shahmiruk @jk_rowling Lol by all means, proceed. I love when rational civil debate devolves into one-sided name calling, because you met a difference of opinion."
1207800352487157760,@JediofGallifrey @jk_rowling JKR in the midst of massive red pilling.
1207798986381418501,"@GearPetal @TheOKcreeper @tranarchista @shahmiruk @jk_rowling How does language matter? Clearly debate isn’t about specific word but its meaning: he, man, male."
1207806620643864577,"@awitharing @adorescience @FinnSiegmund @utubeslasher @notafootstool @jk_rowling Also keep in mind that even for trans people the science shows that in an MRI their brains act/activate/react like the brains of their cis counterparts.  i.e. a trans-mans brain looks more like a cis man's brain, same goes for trans women."
1207803178852315136,"Turns out @jk_rowling is a transphobe (i.e. a TERF.) In the past, she alluded to this, but here she openly supports 'Maya' whose contract wasn't renewed when she (Maya) was found to be misgendering folks, spewing anti-trans hate speech &amp; claiming trans people don't actually exist https://t.co/jSjWi5kLfK"
1207807320639459328,@baljfcabw @maruzeh @MsBlaireWhite @jk_rowling It says you are not a man or a woman if you are an effeminate man or a masculine woman.
1207800290205933573,@ClassicallyKim @MrsHsts @MaraWilson @jk_rowling So you don’t believe someone should feel safe sharing an opinion that some may disagree with🤔
1207806201469308930,@Emilytheboy @OthellyBelly @DrBrooksRousham @MaraWilson @jk_rowling I strongly suspect most transphobes would lose their shit entirely if any of the trans men I know were to walk into the women's changing room...
1207805640716013568,@trinityb38 @ZombieTron @DR_ILL @Fisher_Download @pokemorphh @jk_rowling which includes apparently the entirety of the APA and the AMA
1207805457236144129,"@HelenHighwatr @AliImdadBakes @shahmiruk @jk_rowling Yes, all of those situations Maya refers to are exemptions in EQ2010 where TW can be excluded precisely because they are male, and will that's the current law."
1207798598160855046,"@truthisfacts @derrickemery @Herding__cats @dabrandolfski @BroVic @ThatGuyYus @TheRightMelissa @jk_rowling Exactly. That range determines sex. Like in showing male or female fenotype. As explained in the article.
Plus, the existence of 0,0001% of population worldwide with genetic accidents on sex chromosomes shouldn't force us to accept biological males beating females for sport."
1207802273788596225,"@KateofLate8 @MaraWilson @jk_rowling A trans woman could own property if she lived in hiding.  If she lived her truth, she would have been considered a freak of nature and an abomination against God."
1207807779882373120,@CharterCda @jcolebrand @JoshuaBenevide2 @GPerplexo @Zoithica @sugaredpeas @_celia_bedelia_ @OhNoSheTwitnt @jk_rowling What government regulation on speech???
1207798522118053888,@DianaBunny1103 @DrDebraSoh @eugenegu @jk_rowling So now you agree there are only two sex’s?! You were just trying to prove there are more than two....
1207801494889750528,"With all the fuss about @jk_rowling going on, I have to say that I've never actually read a #HarryPotter book.. Thought about it some years ago, common knowledge etc, but after she opposed the cultural boycott of #Israel, I thought otherwise."
1207807544107757569,"@ax_ferg @jackremmington @jk_rowling Actually he hasn't been impeached yet!!!
https://t.co/rMb71Wj59K"
1207803232120115201,@jack_turban @jk_rowling Way to misrepresent her.
1207804517682745346,@NotintheAsylum @jk_rowling Today it was official.
1207802159221227521,"“Only thing I gotta do now is get smarter &amp; educate myself.”

Taking notes, @jk_rowling? https://t.co/IChDygKlIV"
1207798144898985984,@clovhamm @katee_bo_batee @LilyAndBread @MaraWilson @jk_rowling Trans women are women. They are not predators. Nobody but the religious right and the conservatives the GC Movement aligns itself with are making things less safe for women.
1207803550883090434,@PattyArquette @jk_rowling https://t.co/7HbzMMjV4s
1207808104122986496,@TannerDermann @Kezsora @DolanDark @jk_rowling https://t.co/dqKnI83M3G
1207811284336566274,@sauterelle21 @TwoTownsOver78 @sallybrealey @amoozeboosh @notafootstool @jk_rowling I've asked you repeatedly to define womanhood. Why are you stalling?
1207812539704381442,"@KatrinaWatson @chaiselucas866 @HJoyceGender @jk_rowling @KatrinaWatson I think this tool “The Genderbread Person” will be helpful. Look at the examples in each of the 4 components. I think you’re asking why hasn’t anyone named a point on the Gender Identity &amp; Biological Sex spectrums? Well, that’s up to everyone to define for themself https://t.co/rzTThie1CH"
1207808465504100352,@jk_rowling What would Dumbledore say right now??
1207808102071881728,@c420smokey @sallybrealey @amoozeboosh @notafootstool @jk_rowling That's the mentality that is not progressing us as a society. No one is asking you to agree with ANYTHING. Just RESPECT it.
1207808925455781888,"@HieronymusMcG @seamj11 @andylassner @jk_rowling sexual assault. Most frequent victims of domestic murders. Told ""we asked for it."" For many years, not permitted to vote or own property or have bank accounts in our own name or equal pay, or work if we were married. Until recently in the UK at least, OK to rape us in marriage"
1207799330872156160,@jk_rowling Preach
1207811075405692928,@jk_rowling You’re right. Biological sex is real but you know what’s also real? Feeling like you’re the wrong sex and wanting to change it the right sex. Nothing wrong with that. It’s not hurting you or anyone else. So why fuss about it?
1207798788204748800,@james_b_winter @JacobTobia @jk_rowling more their mentality than their age
1207806701866561543,@seekingproof @ElaineM43352589 @richmarr @jk_rowling @duncanm Yes they did and women fought for equal stays and pay.  And now men who self identify as women are invading that space again.  Can you not see that.
1207802774706180097,"@JellybeansRaw @jcolebrand @Rachies_Wife @GPerplexo @Zoithica @sugaredpeas @_celia_bedelia_ @OhNoSheTwitnt @jk_rowling Sex = gender, which is the scientific categorization of those who carry fetuses and those who fertilize the egg to create said fetus"
1207812783481458688,@Lisa55828478 @kateolivieri @matumazza @jk_rowling Sure... https://t.co/GogYXJhmow
1207804563006226432,"@wickleperson @Lisa55828478 @kateolivieri @matumazza @jk_rowling @ScottNew1972 They literally aren't off list they are drugs used in a wide variety of medical applications. If they stop taking the blocker development literally resumes as normal. It's not an issue, you're literally creating a problem where one doesn't exist"
1207804234885935109,@trinityb38 @ZombieTron @DR_ILL @Fisher_Download @pokemorphh @jk_rowling I'm not sure why you think it's not.
1207810775697543168,"@Covingt40648192 @captain_leon @mockferret @maddyeisenberg @MavenOfMayhem @jk_rowling But you cant.... sure, you can have surgery to alter your appearance &amp; take hormones to try to become more like your desired gender. But at the end of the day, youre still the same as you were when you were born both biologically &amp; genetically. Still have the same genetic risks."
1207812146551312384,@Kei_Kolb01 @jillpromoli @jk_rowling @VanessaFordDC @MavenOfMayhem i do believe people should wait till theyre 16-18 to start medically transitioning to make sure that what their doing wont do more harm than good. i dont know what you mean by 'tryna conform society'.
1207800071208800256,"@lisamdanish @jk_rowling This is a lie, you're misleading people on purpose.

""Biological sex is complicated"" =/= ""Female biology doesn't exist"", ""womanhood is a mere brain feeling and nothing more"".

But nice job making it harder to name things like female genital mutilation, ""progressive""."
1207806327906619393,"@problematic_nik @jk_rowling i think lil boomer doesn’t understand that hiding replies just means i don’t want their replies on their page. you know, when i delete a comment on Instagram, I’m violating that persons human rights 😔"
1207801222155001856,@scarie @jk_rowling What’s this about Karie?
1207811033668161536,@irenevaldivia_ @NicoleAMaines @evetessmacher @jk_rowling Omg forget it.  You don’t get my point!!  Bye
1207799045680455682,@PattyArquette @PankhurstEM @jk_rowling *fewer
1207808550010908672,@jk_rowling People it’s just heated opinions on both sides. Everyone calm down. Go outside
1207799794489577472,"@OOZwin @helengodfrey88 @tranarchista @delphinium83 @donewithsergiox @GeorgeWade93 @jackappleby @aniobrien @shahmiruk @jk_rowling No it is a fact. You're actually being ignorant and harmful to intersex people by promoting this nonsense. 
There are specific health needs for male and female people. Read the book invisible women about how sex is not taken into account in studies at a detriment to women."
1207808914038722562,"@MomIncorrect @toocoolage @miguelobaptista @NS12193761 @bagelprinxe @HmpfishJoanna @iainhreid @mariagaani51 @transscribe @robbystarbuck @jk_rowling ...Argentina, Australia, Guadeloupe, Martinique, Slovenia, South Africa, Czech Republic, Estonia, Guam, Liechtenstein, Slovakia, Bolivia, Ecuador, Italy, Mozambique, Nepal, Taiwan, Bermuda, Bosnia-Herzegovina, Chile, Costa Rica, Croatia, Cuba, Macao, Seychelles, Thailand."
1207798085541339149,"@C_Stroop @seemyrawr @WeNeedEU @jk_rowling The principles of gender identity have directly led to his creation. Trans activists say the body doesn't matter - ok. Medical transition doesn't makes someone more valid - ok. Self-identification is all it takes - ok. 
Jonathan Yaniv is as trans as anyone, by their own logic."
1207809032565788673,@shesJamesEvans @JoanMcAlpine @jk_rowling @bindelj Why?
1207808259337445377,"@WallisKing @DebbieHayton @RedPaintedPaw @kakymc @JustPlainArlene @keith_folger @MavenOfMayhem @jk_rowling My son has a PhD in Plasma Physics (Fusion). One thing anyone on this thread needs to understand if you have a PhD in Physics you can understand just about anything. 

Nothing in medicine cannot be understood by a Dr in Physics. His wife is a surgeon so ..."
1207798634269618178,@jk_rowling Oh no you’re a TERF 😭😭😭
1207808655992721408,"@WFlynn_ @aliamjadrizvi @LabelFreeBrands @jk_rowling … tell me whether you personally believe women are unsafe in bathrooms with men. What is it about the spirts q you’re unsure about? As you said, bio men are bigger stronger etc than bio women. So is it fair for TW to compete against women in all sports or not?"
1207810353423437825,"@ProfessorSponge @CPU_CWCSonichu @jk_rowling No, just no! Those people try to seek destruction of the good of progressivism through means of ridicule and spite."
1207807430605901825,"@Coffin_Spirit @karamantha @khol__ @missjith @the_gabih @kennyfromdablok @jk_rowling The reason trans people do all of these difficult, sometimes risky and sometimes painful things is because 1) we have gender dysphoria and/or 2) it reduces the amount of hostility, danger, rejection, harassment, etc, we get just for trying to live as our authentic selves."
1207805856475049984,"All this time I thought @jk_rowling was Dumbledore, turns out she’s the gross old lady in Dealthly Hallows whose brain is being controlled by a snake."
1207798897797718021,@jk_rowling Do I like Harry Potter?  Yes.  Do I think JK Rowling’s views are insanely liberal?  Yes.  Do I think it’s hilarious that she is being destroyed from woke idiots within her own ranks?  Yes.
1207799198281818112,"@Shamjar11 @socioEqualiser @jk_rowling because most suffer clinical depression, the most severe form of depression, https://t.co/qCv9MVjKFg product of their dysphoria."
1207805908136407040,"@Ferdelance @iggdawg @WowitsWhit @JustDavidDavid @ArthurMarf @SquirlWhisperer @tonyposnanski @jk_rowling So why, in the FUCK, do we not know what consent or NO means?"
1207798412990545921,"@rissa_jacobs @jemimajones68 @Mrmrhi_ @HopefulHumanist @andrew_cadman @1000airess @aliamjadrizvi @jk_rowling Ask Rachel McKinnon, I'm sure she'll be happy to tell you that biological essentialism is a core tenet of terf ideology."
1207807664694210567,@EBKRalph @TheCynput @corinna_cohn @jk_rowling @MForstater what the fuck are you on about
1207809084159930368,"@jk_rowling @NickCohen4 Not a single post about hostile environment, Windrush, growing righ wing populism becoming main stream. Shocked I really am."
1207801746933739521,@jk_rowling And I understand she used them because she claimed authors wouldn't publish a book that a lot of little boys would read if a female's name was on the cover. I still call bullshit on that.
1207806166312591360,@jabbawonger @missjith @Coffin_Spirit @the_gabih @kennyfromdablok @karamantha @jk_rowling Go outside.
1207799477819625472,@TheFabulousVi @CloutForever1 @jillpromoli @jk_rowling @VanessaFordDC @MavenOfMayhem No it's not.  Miss me with that bullshit statement
1207801706622443521,@Behvlnd @jk_rowling Nope
1207808646253559808,@JoshuaBenevide2 @jcolebrand @JellybeansRaw @GPerplexo @Zoithica @sugaredpeas @_celia_bedelia_ @OhNoSheTwitnt @jk_rowling Name a leftist gov who hasn't attempted to either regulate speech or redistribute wealth
1207812853127876608,"@ToUnbecome @MavenOfMayhem @jk_rowling I know who I adore more.
It is the one who hasn't just tweeted in support of an utter bigot.

JK Rowling may be incredibly successful and financially rich, but to do this shows she is morally poor. Just another bigot when you pin your colours to that mast."
1207812573736779777,"@james_culshaw @BanCharlotte @LouisatheLast @jk_rowling No she does not. 
Fact is there are only two genders, and mutilating people cannot ever change that."
1207805195855380480,@nutraldrilhotel @seonf @cblinIin @jk_rowling Even though he explicitly said he didn’t?
1207803385971453952,@tranarchista @OOZwin @helengodfrey88 @delphinium83 @donewithsergiox @GeorgeWade93 @jackappleby @aniobrien @shahmiruk @jk_rowling My point is that intersex people are male and female. I wasn't talking about social identification. I'm sick of people denying intersex people in this way.
1207803628242821121,"@melodywinters85 @ScottyDdoogie @chaiselucas866 @HJoyceGender @jk_rowling Does this article, or can you if you have read it, just tell me the names of all the sex categories of human beings. Not gender identities. Not intersex conditions. Sex categories. I'll stop asking when someone answers the question properly."
1207812265572831232,"@JankyGaming @LunosNocturne @DerryBanShee @robbystarbuck @Charm_izard @jk_rowling I merely stated, that intersex, and those born with genetic anomalies as such, are a little different when it comes to identifying sex. If someone is visibly born with both sets of parts, (even if one set doesn’t function, or partially functions) it can be harder to identify sex."
1207808048498167808,"@Tortmom1 @phoebejean82 @rr528 @itsashlyperez @jk_rowling Acceptance and affirmation is what we need... I have problems with the concept of a ""cure"". In 1979 the gender clinic at John Hopkins was dismantled because people thought it better to ""cure"" us by forcing us to accept our assignment. This set us back 40 years."
