id_str,full_text,retweeted_status.id_str,retweeted_status.full_text,conservative
1.2142E+18,"RT @GDIGM: ""Women, please vote in your own self-interests. It's what men have been doing for years, which is why the world looks so much li…",1.21E+18,,0
1.2142E+18,"RT @ReeseW: What a speech by #MichelleWilliams! Thank you for being a champion of women, you are an inspiration 🙌🏼 #GoldenGIobes https://t.…",1.21E+18,,0
1.2142E+18,RT @ConservaMomUSA: I truly hope PREGNANT #Abortion advocate #MichelleWilliams gets pointedly asked by her children today if she would’ve a…,1.21E+18,,1
1.2142E+18,RT @ConservaMomUSA: I truly hope PREGNANT #Abortion advocate #MichelleWilliams gets pointedly asked by her children today if she would’ve a…,1.21E+18,,1
1.2142E+18,RT @ConservaMomUSA: I truly hope PREGNANT #Abortion advocate #MichelleWilliams gets pointedly asked by her children today if she would’ve a…,1.21E+18,,1
1.2142E+18,RT @ConservaMomUSA: I truly hope PREGNANT #Abortion advocate #MichelleWilliams gets pointedly asked by her children today if she would’ve a…,1.21E+18,,1
1.2142E+18,RT @ConservaMomUSA: I truly hope PREGNANT #Abortion advocate #MichelleWilliams gets pointedly asked by her children today if she would’ve a…,1.21E+18,,1
1.2142E+18,RT @ConservaMomUSA: I truly hope PREGNANT #Abortion advocate #MichelleWilliams gets pointedly asked by her children today if she would’ve a…,1.21E+18,,1
1.2142E+18,"RT @ReeseW: What a speech by #MichelleWilliams! Thank you for being a champion of women, you are an inspiration 🙌🏼 #GoldenGIobes https://t.…",1.21E+18,,0
1.2142E+18,RT @ConservaMomUSA: I truly hope PREGNANT #Abortion advocate #MichelleWilliams gets pointedly asked by her children today if she would’ve a…,1.21E+18,,1
1.2142E+18,"RT @ReeseW: What a speech by #MichelleWilliams! Thank you for being a champion of women, you are an inspiration 🙌🏼 #GoldenGIobes https://t.…",1.21E+18,,0
1.2142E+18,RT @Vegalteno: Congrats #michellewilliams wins!!!! Her pro-choice speech has been the best if the night.,1.21E+18,,0
1.2142E+18,"Wow. Thank you, #MichelleWilliams https://t.co/1WPmTHHg56",,,
1.2142E+18,RT @ConservaMomUSA: I truly hope PREGNANT #Abortion advocate #MichelleWilliams gets pointedly asked by her children today if she would’ve a…,1.21E+18,,1
1.2142E+18,"RT @jeanmobilia: #WOMEN are so often eclipsed by the men in their lives--their voices, their ideas, their politics.   Our vote is not their…",1.21E+18,,
1.2142E+18,"RT @ReeseW: What a speech by #MichelleWilliams! Thank you for being a champion of women, you are an inspiration 🙌🏼 #GoldenGIobes https://t.…",1.21E+18,,0
1.2142E+18,"RT @LeanInOrg: 2020 MOOD:

""Women are the largest voting body in the country. Let's make it look more like us.""

OWN 👏 YOUR 👏 POWER 👏 LADIE…",1.21E+18,,0
1.2142E+18,RT @ConservaMomUSA: I truly hope PREGNANT #Abortion advocate #MichelleWilliams gets pointedly asked by her children today if she would’ve a…,1.21E+18,,1
1.2142E+18,RT @ConservaMomUSA: I truly hope PREGNANT #Abortion advocate #MichelleWilliams gets pointedly asked by her children today if she would’ve a…,1.21E+18,,1
1.2142E+18,RT @ConservaMomUSA: I truly hope PREGNANT #Abortion advocate #MichelleWilliams gets pointedly asked by her children today if she would’ve a…,1.21E+18,,1
1.2142E+18,"RT @ReeseW: What a speech by #MichelleWilliams! Thank you for being a champion of women, you are an inspiration 🙌🏼 #GoldenGIobes https://t.…",1.21E+18,,0
1.2142E+18,"RT @ReeseW: What a speech by #MichelleWilliams! Thank you for being a champion of women, you are an inspiration 🙌🏼 #GoldenGIobes https://t.…",1.21E+18,,0
1.2142E+18,RT @ConservaMomUSA: I truly hope PREGNANT #Abortion advocate #MichelleWilliams gets pointedly asked by her children today if she would’ve a…,1.21E+18,,1
1.2142E+18,RT @ConservaMomUSA: I truly hope PREGNANT #Abortion advocate #MichelleWilliams gets pointedly asked by her children today if she would’ve a…,1.21E+18,,1
1.2142E+18,"RT @AccountistLisa: THANK YOU #MichelleWilliams for your courageous and thoughtful remarks!
💋💋💋
Camera techs and producers, getting audienc…",1.21E+18,,0
1.2142E+18,RT @ConservaMomUSA: I truly hope PREGNANT #Abortion advocate #MichelleWilliams gets pointedly asked by her children today if she would’ve a…,1.21E+18,,1
1.2142E+18,RT @ConservaMomUSA: I truly hope PREGNANT #Abortion advocate #MichelleWilliams gets pointedly asked by her children today if she would’ve a…,1.21E+18,,1
1.2142E+18,@obianuju It is sad and pathetic that a starlet thinks killing her child is something of which to be proud. This ch… https://t.co/MiFncNzCXK,,,
1.2142E+18,"RT @Zadi: ""Women, 18-118, when it’s time to vote, please vote in your own self-interest. It's what men have been doing for years, which is…",1.21E+18,,0
1.2142E+18,RT @ConservaMomUSA: I truly hope PREGNANT #Abortion advocate #MichelleWilliams gets pointedly asked by her children today if she would’ve a…,1.21E+18,,1
1.2142E+18,RT @ConservaMomUSA: I truly hope PREGNANT #Abortion advocate #MichelleWilliams gets pointedly asked by her children today if she would’ve a…,1.21E+18,,1
1.2142E+18,RT @ConservaMomUSA: I truly hope PREGNANT #Abortion advocate #MichelleWilliams gets pointedly asked by her children today if she would’ve a…,1.21E+18,,1
1.2142E+18,RT @ConservaMomUSA: I truly hope PREGNANT #Abortion advocate #MichelleWilliams gets pointedly asked by her children today if she would’ve a…,1.21E+18,,1
1.2142E+18,RT @Cheryl_CLBP: White Women stop saying “us”. 98% of Black Women did NOT vote for trump. We voted to save this country. We try saving this…,1.21E+18,,
1.2142E+18,"RT @jb31570: “When it is time to vote ,please do so in your own self interest. It’s what men have been doing for years ,which is why the wo…",1.21E+18,,
1.2142E+18,RT @PaulaFeese: @Rambo_Jessica_ @GrandPiJ This literally made me 🤢 While she stood there pregnant saying she was too self-absorbed to give…,1.21E+18,,
1.2142E+18,RT @ConservaMomUSA: I truly hope PREGNANT #Abortion advocate #MichelleWilliams gets pointedly asked by her children today if she would’ve a…,1.21E+18,,1
1.2142E+18,RT @ConservaMomUSA: I truly hope PREGNANT #Abortion advocate #MichelleWilliams gets pointedly asked by her children today if she would’ve a…,1.21E+18,,1
1.2142E+18,"RT @powertodecide: “I wouldn’t have been able to do this without employing a woman’s right to choose.” 

Everyone deserves the power to dec…",1.21E+18,,
1.2142E+18,"RT @ReeseW: What a speech by #MichelleWilliams! Thank you for being a champion of women, you are an inspiration 🙌🏼 #GoldenGIobes https://t.…",1.21E+18,,0
1.2142E+18,RT @ConservaMomUSA: I truly hope PREGNANT #Abortion advocate #MichelleWilliams gets pointedly asked by her children today if she would’ve a…,1.21E+18,,1
1.2142E+18,"RT @AccountistLisa: THANK YOU #MichelleWilliams for your courageous and thoughtful remarks!
💋💋💋
Camera techs and producers, getting audienc…",1.21E+18,,0
1.2142E+18,RT @ConservaMomUSA: I truly hope PREGNANT #Abortion advocate #MichelleWilliams gets pointedly asked by her children today if she would’ve a…,1.21E+18,,1
1.2142E+18,"RT @AccountistLisa: THANK YOU #MichelleWilliams for your courageous and thoughtful remarks!
💋💋💋
Camera techs and producers, getting audienc…",1.21E+18,,0
1.2142E+18,"RT @AccountistLisa: THANK YOU #MichelleWilliams for your courageous and thoughtful remarks!
💋💋💋
Camera techs and producers, getting audienc…",1.21E+18,,0
1.2142E+18,"RT @Zadi: ""Women, 18-118, when it’s time to vote, please vote in your own self-interest. It's what men have been doing for years, which is…",1.21E+18,,0
1.2142E+18,"RT @ReeseW: What a speech by #MichelleWilliams! Thank you for being a champion of women, you are an inspiration 🙌🏼 #GoldenGIobes https://t.…",1.21E+18,,0
1.2142E+18,RT @ConservaMomUSA: I truly hope PREGNANT #Abortion advocate #MichelleWilliams gets pointedly asked by her children today if she would’ve a…,1.21E+18,,1
1.2142E+18,"RT @GDIGM: ""Women, please vote in your own self-interests. It's what men have been doing for years, which is why the world looks so much li…",1.21E+18,,0
1.2142E+18,"RT @jb31570: “When it is time to vote ,please do so in your own self interest. It’s what men have been doing for years ,which is why the wo…",1.21E+18,,
1.2142E+18,"RT @Imani_Barbarin: Hey #MichelleWilliams, 

You probably won’t see this, but 60-70% of voting centers are inaccessible to disabled people.…",1.21E+18,,
1.2142E+18,"RT @Zadi: ""Women, 18-118, when it’s time to vote, please vote in your own self-interest. It's what men have been doing for years, which is…",1.21E+18,,0
1.2142E+18,RT @ConservaMomUSA: I truly hope PREGNANT #Abortion advocate #MichelleWilliams gets pointedly asked by her children today if she would’ve a…,1.21E+18,,1
1.2142E+18,RT @ConservaMomUSA: I truly hope PREGNANT #Abortion advocate #MichelleWilliams gets pointedly asked by her children today if she would’ve a…,1.21E+18,,1
1.2142E+18,"RT @Imani_Barbarin: Hey #MichelleWilliams, 

You probably won’t see this, but 60-70% of voting centers are inaccessible to disabled people.…",1.21E+18,,
1.2142E+18,RT @ConservaMomUSA: I truly hope PREGNANT #Abortion advocate #MichelleWilliams gets pointedly asked by her children today if she would’ve a…,1.21E+18,,1
1.2142E+18,RT @ConservaMomUSA: I truly hope PREGNANT #Abortion advocate #MichelleWilliams gets pointedly asked by her children today if she would’ve a…,1.21E+18,,1
1.2142E+18,RT @ConservaMomUSA: I truly hope PREGNANT #Abortion advocate #MichelleWilliams gets pointedly asked by her children today if she would’ve a…,1.21E+18,,1
1.2142E+18,RT @ConservaMomUSA: I truly hope PREGNANT #Abortion advocate #MichelleWilliams gets pointedly asked by her children today if she would’ve a…,1.21E+18,,1
1.2142E+18,RT @ConservaMomUSA: I truly hope PREGNANT #Abortion advocate #MichelleWilliams gets pointedly asked by her children today if she would’ve a…,1.21E+18,,1
1.2142E+18,"RT @LeanInOrg: 2020 MOOD:

""Women are the largest voting body in the country. Let's make it look more like us.""

OWN 👏 YOUR 👏 POWER 👏 LADIE…",1.21E+18,,0
1.2142E+18,"@sistronk @dicey631 Thinking her house is as well ‘organized’. Don’t want ‘it’, toss. Get rid of any distracting ‘c… https://t.co/QNldu65x6r",,,
1.2142E+18,RT @ConservaMomUSA: I truly hope PREGNANT #Abortion advocate #MichelleWilliams gets pointedly asked by her children today if she would’ve a…,1.21E+18,,1
1.2142E+18,"RT @ReeseW: What a speech by #MichelleWilliams! Thank you for being a champion of women, you are an inspiration 🙌🏼 #GoldenGIobes https://t.…",1.21E+18,,0
1.2142E+18,"“I wouldn’t have been able to do this without employing a woman’s right to choose.” 

Everyone deserves the power t… https://t.co/7Ru2JeQS14",,,
1.2142E+18,"RT @Imani_Barbarin: Hey #MichelleWilliams, 

You probably won’t see this, but 60-70% of voting centers are inaccessible to disabled people.…",1.21E+18,,
1.2142E+18,"RT @AccountistLisa: THANK YOU #MichelleWilliams for your courageous and thoughtful remarks!
💋💋💋
Camera techs and producers, getting audienc…",1.21E+18,,0
1.2142E+18,RT @ConservaMomUSA: I truly hope PREGNANT #Abortion advocate #MichelleWilliams gets pointedly asked by her children today if she would’ve a…,1.21E+18,,1
1.2142E+18,"RT @justatxgurl: I love the irony.....why didn’t she thank her mom for not aborting her? Otherwise, she wouldn’t be on that stage collectin…",1.21E+18,,
1.2142E+18,RT @ConservaMomUSA: I truly hope PREGNANT #Abortion advocate #MichelleWilliams gets pointedly asked by her children today if she would’ve a…,1.21E+18,,1
1.2142E+18,Supersized sleeves: stars opt for big puffs at the Golden Globes | Fashion - https://t.co/i1P9ddy8QZ… https://t.co/Fr3IYVsHBL,,,
1.2142E+18,"RT @lynnv378: They're praisng #MichelleWilliams' speech? 

NOPE.

Here are exit polls from 2004, 2008, 2012, 2016.

White Women DO vote in…",1.21E+18,,
1.2142E+18,"RT @ReeseW: What a speech by #MichelleWilliams! Thank you for being a champion of women, you are an inspiration 🙌🏼 #GoldenGIobes https://t.…",1.21E+18,,0
1.2142E+18,RT @ConservaMomUSA: I truly hope PREGNANT #Abortion advocate #MichelleWilliams gets pointedly asked by her children today if she would’ve a…,1.21E+18,,1
1.2142E+18,RT @ConservaMomUSA: I truly hope PREGNANT #Abortion advocate #MichelleWilliams gets pointedly asked by her children today if she would’ve a…,1.21E+18,,1
1.2142E+18,RT @ConservaMomUSA: I truly hope PREGNANT #Abortion advocate #MichelleWilliams gets pointedly asked by her children today if she would’ve a…,1.21E+18,,1
1.2142E+18,"RT @ReeseW: What a speech by #MichelleWilliams! Thank you for being a champion of women, you are an inspiration 🙌🏼 #GoldenGIobes https://t.…",1.21E+18,,0
1.2142E+18,RT @JustBeaTee: #MichelleWilliams is feeling guilty about murdering her child. Too bad she sacrificed a child for fame and now can't celebr…,1.21E+18,,
1.2142E+18,RT @ConservaMomUSA: I truly hope PREGNANT #Abortion advocate #MichelleWilliams gets pointedly asked by her children today if she would’ve a…,1.21E+18,,1
1.2142E+18,RT @ConservaMomUSA: I truly hope PREGNANT #Abortion advocate #MichelleWilliams gets pointedly asked by her children today if she would’ve a…,1.21E+18,,1
1.2142E+18,"RT @ReeseW: What a speech by #MichelleWilliams! Thank you for being a champion of women, you are an inspiration 🙌🏼 #GoldenGIobes https://t.…",1.21E+18,,0
1.2142E+18,"#MichelleWilliams would be a disgrace to the human race, but she doesn’t qualify for it!! @cfcoalitionfl… https://t.co/bMRHu5WL5G",,,
1.2142E+18,"RT @jb31570: “When it is time to vote ,please do so in your own self interest. It’s what men have been doing for years ,which is why the wo…",1.21E+18,,
1.2142E+18,RT @ConservaMomUSA: I truly hope PREGNANT #Abortion advocate #MichelleWilliams gets pointedly asked by her children today if she would’ve a…,1.21E+18,,1
1.2142E+18,#MichelleWilliams #GoldenGlobes #MondayMorning #mondaythoughts one child dead for an award. https://t.co/ZgRYCDuHWg,,,
1.2142E+18,RT @ConservaMomUSA: I truly hope PREGNANT #Abortion advocate #MichelleWilliams gets pointedly asked by her children today if she would’ve a…,1.21E+18,,1
1.2142E+18,RT @ConservaMomUSA: I truly hope PREGNANT #Abortion advocate #MichelleWilliams gets pointedly asked by her children today if she would’ve a…,1.21E+18,,1
1.21419E+18,"RT @Imani_Barbarin: Hey #MichelleWilliams, 

You probably won’t see this, but 60-70% of voting centers are inaccessible to disabled people.…",1.21E+18,,
1.21419E+18,RT @ConservaMomUSA: I truly hope PREGNANT #Abortion advocate #MichelleWilliams gets pointedly asked by her children today if she would’ve a…,1.21E+18,,1
1.21419E+18,RT @ConservaMomUSA: I truly hope PREGNANT #Abortion advocate #MichelleWilliams gets pointedly asked by her children today if she would’ve a…,1.21E+18,,1
1.21419E+18,"RT @GDIGM: ""Women, please vote in your own self-interests. It's what men have been doing for years, which is why the world looks so much li…",1.21E+18,,0
1.21419E+18,"RT @ReeseW: What a speech by #MichelleWilliams! Thank you for being a champion of women, you are an inspiration 🙌🏼 #GoldenGIobes https://t.…",1.21E+18,,0
1.21419E+18,RT @ConservaMomUSA: I truly hope PREGNANT #Abortion advocate #MichelleWilliams gets pointedly asked by her children today if she would’ve a…,1.21E+18,,1
1.21419E+18,RT @ConservaMomUSA: I truly hope PREGNANT #Abortion advocate #MichelleWilliams gets pointedly asked by her children today if she would’ve a…,1.21E+18,,1
1.21419E+18,RT @ConservaMomUSA: I truly hope PREGNANT #Abortion advocate #MichelleWilliams gets pointedly asked by her children today if she would’ve a…,1.21E+18,,1
1.21419E+18,RT @ConservaMomUSA: I truly hope PREGNANT #Abortion advocate #MichelleWilliams gets pointedly asked by her children today if she would’ve a…,1.21E+18,,1
1.21419E+18,RT @ConservaMomUSA: I truly hope PREGNANT #Abortion advocate #MichelleWilliams gets pointedly asked by her children today if she would’ve a…,1.21E+18,,1
1.21419E+18,RT @ConservaMomUSA: I truly hope PREGNANT #Abortion advocate #MichelleWilliams gets pointedly asked by her children today if she would’ve a…,1.21E+18,,1
1.21419E+18,"RT @GDIGM: ""Women, please vote in your own self-interests. It's what men have been doing for years, which is why the world looks so much li…",1.21E+18,,0
1.21419E+18,RT @ConservaMomUSA: I truly hope PREGNANT #Abortion advocate #MichelleWilliams gets pointedly asked by her children today if she would’ve a…,1.21E+18,,1
1.21419E+18,"“When it is time to vote ,please do so in your own self interest. It’s what men have been doing for years ,which is… https://t.co/4Or4s6w9hK",,,
1.21419E+18,"RT @theLexp: Whose Golden Globe acceptance speech did you like the best?
#GoldenGlobes #EllenDeGeneres #PatriciaArquette #MichelleWilliams",1.21E+18,,
1.21419E+18,"RT @LeanInOrg: 2020 MOOD:

""Women are the largest voting body in the country. Let's make it look more like us.""

OWN 👏 YOUR 👏 POWER 👏 LADIE…",1.21E+18,,0
1.21419E+18,"RT @ReeseW: What a speech by #MichelleWilliams! Thank you for being a champion of women, you are an inspiration 🙌🏼 #GoldenGIobes https://t.…",1.21E+18,,0
1.21419E+18,"RT @GettyVIP: Bong Joon-ho, Awkwafina &amp; Michelle Williams all won tonight at the 77th Annual Golden Globe Awards 

📸 #GoldenGlobes 👉 https:…",1.21E+18,,
1.21419E+18,RT @ConservaMomUSA: I truly hope PREGNANT #Abortion advocate #MichelleWilliams gets pointedly asked by her children today if she would’ve a…,1.21E+18,,1
1.21419E+18,RT @ConservaMomUSA: I truly hope PREGNANT #Abortion advocate #MichelleWilliams gets pointedly asked by her children today if she would’ve a…,1.21E+18,,1
1.21419E+18,"RT @ReeseW: What a speech by #MichelleWilliams! Thank you for being a champion of women, you are an inspiration 🙌🏼 #GoldenGIobes https://t.…",1.21E+18,,0
1.21419E+18,"@CNN But was giving dirty looks during Tom Hank's speech. Throwing shade at him. Was weird, he's so nice.… https://t.co/GNQsKDyPXv",,,
1.21419E+18,I wonder if Michelle Williams shoulder is a sign that she’s having a boy... #GoldenGlobes #MichelleWilliams… https://t.co/DoI2whcfyo,,,
1.21419E+18,RT @ConservaMomUSA: I truly hope PREGNANT #Abortion advocate #MichelleWilliams gets pointedly asked by her children today if she would’ve a…,1.21E+18,,1
1.21419E+18,RT @ConservaMomUSA: I truly hope PREGNANT #Abortion advocate #MichelleWilliams gets pointedly asked by her children today if she would’ve a…,1.21E+18,,1
1.21419E+18,RT @ConservaMomUSA: I truly hope PREGNANT #Abortion advocate #MichelleWilliams gets pointedly asked by her children today if she would’ve a…,1.21E+18,,1
1.21419E+18,RT @ConservaMomUSA: I truly hope PREGNANT #Abortion advocate #MichelleWilliams gets pointedly asked by her children today if she would’ve a…,1.21E+18,,1
1.21419E+18,RT @ConservaMomUSA: I truly hope PREGNANT #Abortion advocate #MichelleWilliams gets pointedly asked by her children today if she would’ve a…,1.21E+18,,1
1.21419E+18,RT @ConservaMomUSA: I truly hope PREGNANT #Abortion advocate #MichelleWilliams gets pointedly asked by her children today if she would’ve a…,1.21E+18,,1
1.21419E+18,"RT @justatxgurl: I love the irony.....why didn’t she thank her mom for not aborting her? Otherwise, she wouldn’t be on that stage collectin…",1.21E+18,,
1.21419E+18,"RT @ReeseW: What a speech by #MichelleWilliams! Thank you for being a champion of women, you are an inspiration 🙌🏼 #GoldenGIobes https://t.…",1.21E+18,,0
1.21419E+18,RT @RockofLifeNI: At tonight's #goldenglobes2020 pregnant actress #MichelleWilliams said she wouldn't have won if she hadn't aborted her ot…,1.21E+18,,1
1.21419E+18,"Haven’t watched an award show in forever, but I actually saw the majority of these films/shows and it is so incredi… https://t.co/Y4pshdlI7T",,,
1.21419E+18,"RT @ReeseW: What a speech by #MichelleWilliams! Thank you for being a champion of women, you are an inspiration 🙌🏼 #GoldenGIobes https://t.…",1.21E+18,,0
1.21419E+18,"@MarkDice Unbelievable that someone would thank an abortion rather than relying on 'talent' 🙄
#MichelleWilliams",,,
1.21419E+18,"@ChicksInTheOff Wait, wasn't an abortion a ""private choice that a woman should make?""   Now u must celebrate it 2 s… https://t.co/Mbjr1ogmTm",,,
1.21419E+18,"RT @joangreeneaz: @kylegriffin1 Everyone who likes #MichelleWilliams heartfelt speech #GoldenGlobes, it's not enough to cheer, please suppo…",1.21E+18,,
1.21419E+18,"RT @LeanInOrg: 2020 MOOD:

""Women are the largest voting body in the country. Let's make it look more like us.""

OWN 👏 YOUR 👏 POWER 👏 LADIE…",1.21E+18,,0
1.21419E+18,"RT @ReeseW: What a speech by #MichelleWilliams! Thank you for being a champion of women, you are an inspiration 🙌🏼 #GoldenGIobes https://t.…",1.21E+18,,0
1.21419E+18,RT @ConservaMomUSA: I truly hope PREGNANT #Abortion advocate #MichelleWilliams gets pointedly asked by her children today if she would’ve a…,1.21E+18,,1
1.21419E+18,RT @ConservaMomUSA: I truly hope PREGNANT #Abortion advocate #MichelleWilliams gets pointedly asked by her children today if she would’ve a…,1.21E+18,,1
1.21419E+18,RT @rulajebreal: #MichelleWilliams delivering a passionate defense of a woman's rights: “When it is time to vote please do so in your own s…,1.21E+18,,0
1.21419E+18,"""I'm grateful for the acknowledgment of the choices I've made, and I'm also grateful to have lived in a moment in o… https://t.co/TCneZDLWq5",,,
1.21419E+18,RT @ConservaMomUSA: I truly hope PREGNANT #Abortion advocate #MichelleWilliams gets pointedly asked by her children today if she would’ve a…,1.21E+18,,1
1.21419E+18,"RT @AccountistLisa: THANK YOU #MichelleWilliams for your courageous and thoughtful remarks!
💋💋💋
Camera techs and producers, getting audienc…",1.21E+18,,0
1.21419E+18,"RT @grundytv: 1 - My #GoldenGlobes Highlights:
#MichelleWilliams speech 🥂🙌🏿🙌🏿
Congrats to #TomHanks! he's awesome but that speech seemed a…",1.21E+18,,
1.21419E+18,"RT @ReeseW: What a speech by #MichelleWilliams! Thank you for being a champion of women, you are an inspiration 🙌🏼 #GoldenGIobes https://t.…",1.21E+18,,0
1.21419E+18,"Does politics mix well with entertainment? They've been mixed for some time, as evidenced by last night's… https://t.co/ePK9ngRUCR",,,
1.21419E+18,RT @ConservaMomUSA: I truly hope PREGNANT #Abortion advocate #MichelleWilliams gets pointedly asked by her children today if she would’ve a…,1.21E+18,,1
1.21419E+18,RT @ConservaMomUSA: I truly hope PREGNANT #Abortion advocate #MichelleWilliams gets pointedly asked by her children today if she would’ve a…,1.21E+18,,1
1.21419E+18,RT @ConservaMomUSA: I truly hope PREGNANT #Abortion advocate #MichelleWilliams gets pointedly asked by her children today if she would’ve a…,1.21E+18,,1
1.21419E+18,I would be ok with #MichelleWilliams winning every time she’s nominated. #GoldenGlobesAwards2020,,,
1.21419E+18,RT @Cheryl_CLBP: White Women stop saying “us”. 98% of Black Women did NOT vote for trump. We voted to save this country. We try saving this…,1.21E+18,,
1.21419E+18,RT @ConservaMomUSA: I truly hope PREGNANT #Abortion advocate #MichelleWilliams gets pointedly asked by her children today if she would’ve a…,1.21E+18,,1
1.21419E+18,"RT @Zurchmom: @MarkDice Yep, the Hollywood attitude is self-righteous, self-absorbed, all-about-me, do anything for money, success &amp; face-t…",1.21E+18,,
1.21419E+18,RT @ConservaMomUSA: I truly hope PREGNANT #Abortion advocate #MichelleWilliams gets pointedly asked by her children today if she would’ve a…,1.21E+18,,1
1.21419E+18,RT @ConservaMomUSA: I truly hope PREGNANT #Abortion advocate #MichelleWilliams gets pointedly asked by her children today if she would’ve a…,1.21E+18,,1
1.21419E+18,RT @ConservaMomUSA: I truly hope PREGNANT #Abortion advocate #MichelleWilliams gets pointedly asked by her children today if she would’ve a…,1.21E+18,,1
1.21419E+18,RT @cathid4: Human sacrifice applauded?  Epitomizing selfishness.  Imagine sacrificing your dog for your career.  Would they still applaud?…,1.21E+18,,
1.21419E+18,RT @ConservaMomUSA: I truly hope PREGNANT #Abortion advocate #MichelleWilliams gets pointedly asked by her children today if she would’ve a…,1.21E+18,,1
1.21419E+18,RT @ConservaMomUSA: I truly hope PREGNANT #Abortion advocate #MichelleWilliams gets pointedly asked by her children today if she would’ve a…,1.21E+18,,1
1.21419E+18,"1 - My #GoldenGlobes Highlights:
#MichelleWilliams speech 🥂🙌🏿🙌🏿
Congrats to #TomHanks! he's awesome but that speech… https://t.co/YcNpvqPmGM",,,
1.21419E+18,"RT @GDIGM: ""Women, please vote in your own self-interests. It's what men have been doing for years, which is why the world looks so much li…",1.21E+18,,0
1.21419E+18,RT @rhe_mck86: Apparently #MichelleWilliams was in the bathroom when @rickygervais reminded them all that NO ONE cares about their politica…,1.21E+18,,
1.21419E+18,RT @ConservaMomUSA: I truly hope PREGNANT #Abortion advocate #MichelleWilliams gets pointedly asked by her children today if she would’ve a…,1.21E+18,,1
1.21419E+18,@MorningEdition .... also disappointed at the omission of some dramatic and highly articulate acceptance speeches.… https://t.co/hhjYx4xlwg,,,
1.21419E+18,"RT @AccountistLisa: THANK YOU #MichelleWilliams for your courageous and thoughtful remarks!
💋💋💋
Camera techs and producers, getting audienc…",1.21E+18,,0
1.21419E+18,RT @ConservaMomUSA: I truly hope PREGNANT #Abortion advocate #MichelleWilliams gets pointedly asked by her children today if she would’ve a…,1.21E+18,,1
1.21419E+18,RT @ConservaMomUSA: I truly hope PREGNANT #Abortion advocate #MichelleWilliams gets pointedly asked by her children today if she would’ve a…,1.21E+18,,1
1.21419E+18,"RT @Imani_Barbarin: Hey #MichelleWilliams, 

You probably won’t see this, but 60-70% of voting centers are inaccessible to disabled people.…",1.21E+18,,
1.21419E+18,RT @ConservaMomUSA: I truly hope PREGNANT #Abortion advocate #MichelleWilliams gets pointedly asked by her children today if she would’ve a…,1.21E+18,,1
1.21419E+18,"RT @Zadi: ""Women, 18-118, when it’s time to vote, please vote in your own self-interest. It's what men have been doing for years, which is…",1.21E+18,,0
1.21419E+18,"RT @AccountistLisa: THANK YOU #MichelleWilliams for your courageous and thoughtful remarks!
💋💋💋
Camera techs and producers, getting audienc…",1.21E+18,,0
1.21419E+18,RT @ConservaMomUSA: I truly hope PREGNANT #Abortion advocate #MichelleWilliams gets pointedly asked by her children today if she would’ve a…,1.21E+18,,1
1.21419E+18,"RT @ReeseW: What a speech by #MichelleWilliams! Thank you for being a champion of women, you are an inspiration 🙌🏼 #GoldenGIobes https://t.…",1.21E+18,,0
1.21419E+18,"RT @AccountistLisa: THANK YOU #MichelleWilliams for your courageous and thoughtful remarks!
💋💋💋
Camera techs and producers, getting audienc…",1.21E+18,,0
1.21419E+18,"@MarkDice Truth?! You place yourselves on a pedestal,have your own set of twisted standards to convince yourselves… https://t.co/JLuFtJeUy4",,,
1.21419E+18,RT @ConservaMomUSA: I truly hope PREGNANT #Abortion advocate #MichelleWilliams gets pointedly asked by her children today if she would’ve a…,1.21E+18,,1
1.21419E+18,RT @ConservaMomUSA: I truly hope PREGNANT #Abortion advocate #MichelleWilliams gets pointedly asked by her children today if she would’ve a…,1.21E+18,,1
1.21419E+18,"RT @AccountistLisa: THANK YOU #MichelleWilliams for your courageous and thoughtful remarks!
💋💋💋
Camera techs and producers, getting audienc…",1.21E+18,,0
1.21419E+18,@AccountistLisa @Eathbound420 I feel like she was speaking out for my daughters! She was!! Thank you #MichelleWilliams 💜,,,
1.21419E+18,"RT @AccountistLisa: THANK YOU #MichelleWilliams for your courageous and thoughtful remarks!
💋💋💋
Camera techs and producers, getting audienc…",1.21E+18,,0
1.21419E+18,"RT @ReeseW: What a speech by #MichelleWilliams! Thank you for being a champion of women, you are an inspiration 🙌🏼 #GoldenGIobes https://t.…",1.21E+18,,0
1.21419E+18,RT @ConservaMomUSA: I truly hope PREGNANT #Abortion advocate #MichelleWilliams gets pointedly asked by her children today if she would’ve a…,1.21E+18,,1
1.21419E+18,RT @TheDoseTweets: @kylegriffin1 The speech of the night!! Let’s do this ladies! Men have been doing it for years! #MichelleWilliams #Golde…,1.21E+18,,0
1.21419E+18,"@MarkDice Yep, the Hollywood attitude is self-righteous, self-absorbed, all-about-me, do anything for money, succes… https://t.co/2WOmtho6S7",,,
1.21419E+18,"@MarkDice 'If I wasn't given the opportunity murder my innocent baby, I wouldn't be as rich and famous as I am now'… https://t.co/F8hwKMmjWg",,,
1.21419E+18,"RT @ReeseW: What a speech by #MichelleWilliams! Thank you for being a champion of women, you are an inspiration 🙌🏼 #GoldenGIobes https://t.…",1.21E+18,,0
1.21419E+18,"@jamieleecurtis Truth?! You place yourselves on a pedestal,have your own set of twisted standards to convince yours… https://t.co/PbGCT50PJh",,,
